Time,bitfinex,bitstamp,btcchina,coinbase,huobi,kraken,lakebtc,mtgox,okcoin,others
2014-06-25 00:00:00 UTC,9323.34331505,8894.63816945,4882.59639999999,,44110.8571,1291.04593265,10821.20327,,67675.3360000004,22560.347271189996
2014-06-26 00:00:00 UTC,6271.32252637,4674.78392834,2823.1394,,30881.0831,590.16362002,15185.638,,49009.4950000001,22932.09429133
2014-06-27 00:00:00 UTC,7343.10092241,9183.43655023,4991.17379999999,,37541.7304999999,1325.38165732,10631.87567,,62158.2910000001,17511.588325729987
2014-06-28 00:00:00 UTC,5725.69485897,3079.94100813,5573.3497,,39982.8806000001,484.38991091,10459.5268,,62344.7100000012,8037.60540185
2014-06-29 00:00:00 UTC,3131.47102969,1598.08027043,4711.1265,,22055.4585,211.67089368,11122.5457,,39654.618,11131.26495892
2014-06-30 00:00:00 UTC,21938.30614236,15516.12603652,13986.7266,,81863.6561000011,2442.67780906,12184.6418,,114414.708000002,33811.71515174989
2014-07-01 00:00:00 UTC,19408.49251043,9497.27025593,14024.5675,,67964.2362000005,1630.18441662,12560.97321,,107728.174000002,23666.202925509995
2014-07-02 00:00:00 UTC,8406.5206922,5306.02223471,14843.1776,,53429.2555,718.77711932,15307.0252,,71342.4140000005,23761.37594949
2014-07-03 00:00:00 UTC,5822.22707154,4969.90178981,10830.6605,,43786.7434000001,472.6631576,15367.8682,,56007.6400000002,22589.875790890004
2014-07-04 00:00:00 UTC,6661.57816654999,8739.05642335001,11851.1641,,38062.2405,879.73538098,15272.0154,,62218.7750000004,19763.14090599
2014-07-05 00:00:00 UTC,3071.41658592,1826.59985986,5480.76849999999,,21141.2175999999,274.26182896,14369.0086,,44828.5900000001,11301.729533339998
2014-07-06 00:00:00 UTC,3423.99742797,3338.92354159,4720.8714,,22208.2741999999,334.18930525,12218.894,,40637.8419999998,9857.716316139999
2014-07-07 00:00:00 UTC,5581.7237276,7108.64282944,7690.57249999999,,30265.0230000001,968.68613992,9294.649,,49753.3580000006,24397.78467294
2014-07-08 00:00:00 UTC,2633.52329031,2675.60836166,4909.0362,,19502.1594999999,422.81480112,11488.3527,,37265.613,17154.3485605
2014-07-09 00:00:00 UTC,3451.83303804,2303.75559449,4091.4678,,16589.5382999999,319.71532952,11352.5345,,30973.2330000001,17792.997670689998
2014-07-10 00:00:00 UTC,5265.72445403,6335.71200097,6728.95279999999,,23880.8904,707.02358517,15272.4277,,35317.3539999999,21186.30404554
2014-07-11 00:00:00 UTC,4243.50707538,6094.53367548,8840.08769999999,,21900.6083000001,602.77884222,13983.8024,,38865.0490000003,20977.6721434
2014-07-12 00:00:00 UTC,3924.63833047,3794.25754759,8939.44579999999,,23710.0665999999,276.81009848,14858.925,,64826.4310000007,14120.26434218
2014-07-13 00:00:00 UTC,2662.90113184,4158.00112509,7399.304,,18687.7489,361.42685644,6640.7222,,39008.8640000006,7359.961342960001
2014-07-14 00:00:00 UTC,4206.72740352,3828.20318544,6330.70949999999,,17870.1726999999,518.74375491,10381.6785,,30813.0109999998,24408.727702409997
2014-07-15 00:00:00 UTC,3856.46998088,3535.75941101,4811.9827,,13655.9877999999,426.61662135,15501.0012,,21854.5029999997,20318.487187419996
2014-07-16 00:00:00 UTC,3489.28163185,4811.99383609,6173.7519,,14138.3947000001,470.82085374,12584.0058,,22394.0759999997,20950.977563349996
2014-07-17 00:00:00 UTC,2888.60303294,4099.69993954,7368.4914,,19098.1833000002,766.23237348,11752.0788,,33940.8130000007,17843.62568358
2014-07-18 00:00:00 UTC,5082.30546825,4070.25385066,4643.8838,,21414.0569999996,499.40445242,10630.544,,32264.6209999996,24431.12826023999
2014-07-19 00:00:00 UTC,1205.73020778,1499.69403569,3944.4793,,15092.0480999998,268.34116548,12894.8041,,20720.2649999998,11987.235008870002
2014-07-20 00:00:00 UTC,1267.46511076,1282.35026374,2459.7142,,8284.49319999987,265.04403501,10709.9781,,12833.1879999998,12043.828182999998
2014-07-21 00:00:00 UTC,2269.26070109,3076.39170526,3298.9321,,12259.7533999996,379.44818505,10562.6181,,16019.8919999997,21974.680962419996
2014-07-22 00:00:00 UTC,1715.1683654,2845.46936633,3888.1832,,7783.71119999981,329.94079204,10930.1671,,12056.9009999999,20350.89107407
2014-07-23 00:00:00 UTC,1218.97662576,3188.17175251,5622.4195,,5830.07989999999,333.5027635,6697.9851,,9030.49499999993,18813.77148249
2014-07-24 00:00:00 UTC,9491.08704790999,8690.8620011,10780.9586,,25086.3687,1452.34340012,14789.7376,,43950.2510000006,25375.022625510002
2014-07-25 00:00:00 UTC,3966.59695368,4843.77880284,8758.43,,14728.6752999999,476.28628405,17313.44746,,26278.2120000002,23618.1159751
2014-07-26 00:00:00 UTC,4782.68158656,3607.86521754,7266.6147,,17771.9295000001,389.23192268,10816.4486,,20324.2249999999,10984.472255850002
2014-07-27 00:00:00 UTC,3012.16007595,3790.27461445,5884.5515,,12711.2521999999,212.72081813,11199.18284,,21150.2129999998,8625.7835127
2014-07-28 00:00:00 UTC,11443.65552495,10539.93211413,9008.44399999999,,31663.0049000005,1085.5557629,9176.9476,,41446.0360000006,21404.34556283
2014-07-29 00:00:00 UTC,4189.37036956,4084.10767328,7479.6231,,19514.9769999999,532.12868476,20105.4735,,26095.2869999997,23343.737222680003
2014-07-30 00:00:00 UTC,7353.0731436,10497.84204272,8558.16489999999,,21276.6776999999,1040.39122987,13553.6134,,32722.3019999998,21964.536001760007
2014-07-31 00:00:00 UTC,12006.00638553,9383.55530247,10550.6415,,46728.0551000008,1146.82629869,14305.948,,57621.5900000011,20248.908380099998
2014-08-01 00:00:00 UTC,9475.7257498,11940.35311831,9781.40219999999,,38578.9730000003,1237.91395478,28871.3784,,38858.0600000002,25852.702499549996
2014-08-02 00:00:00 UTC,2552.22852736,3529.71854524,5802.5704,,26870.057,367.77129255,7166.9644,,55771.7910000006,10700.366856179999
2014-08-03 00:00:00 UTC,2765.63063591,2787.32618007,6619.56379999998,,16428.1067999998,511.06432422,6917.4538,,44150.251,8000.01657817
2014-08-04 00:00:00 UTC,2981.33807424,5275.22283751,6170.81579999999,,14827.5373999999,620.6626623,11281.01069,,21344.4509999997,16810.489030539997
2014-08-05 00:00:00 UTC,3861.80868206,6905.3529219,6565.528,,22268.5309999999,699.29460127,12929.7259,,26791.1319999998,15686.249143299998
2014-08-06 00:00:00 UTC,4059.22123229,7580.11431612,5301.5536,,13377.5335999999,597.52749093,9073.6429,,23185.1079999996,15702.406238630001
2014-08-07 00:00:00 UTC,5960.40511559,4436.14079324,4541.5594,,12240.4657999999,554.26504754,7568.6418,,22646.1279999998,15011.12775639
2014-08-08 00:00:00 UTC,3293.17389831,4367.06223673,7448.64439999999,,21552.5494,563.08201475,11736.9416,,33787.4190000002,16296.357392989998
2014-08-09 00:00:00 UTC,1530.34759015,1626.62584577,6930.0748,,9753.03819999996,241.74069662,5661.9813,,20659.4119999997,9207.47282761
2014-08-10 00:00:00 UTC,1871.48402658,3211.09141939,6441.90789999999,,23851.6077000001,349.62402792,6484.7151,,23925.1429999999,8524.39276231
2014-08-11 00:00:00 UTC,7910.16581644,6086.60291397,7950.61259999998,,21811.2445,716.86010722,7793.0474,,35495.6490000003,14534.537515059996
2014-08-12 00:00:00 UTC,7128.99393837,6454.27153762,7086.94889999996,,28786.6213999999,640.28013287,12645.3243,,55130.2870000014,12245.305699210003
2014-08-13 00:00:00 UTC,18291.77626654,25518.6298286901,8650.33359999995,,41409.9125000004,2006.94133771,10461.34496,,73260.7910000016,23314.64092825
2014-08-14 00:00:00 UTC,41053.7169269601,25826.23049616,10313.0156999999,,67085.9670000012,2074.47681683,32506.16328,,93598.3690000036,31448.5080991
2014-08-15 00:00:00 UTC,21465.2237660801,16595.02725497,15880.7295999999,,52122.8798000008,1176.41300197,14510.8364,,72955.9410000024,25630.81044246998
2014-08-16 00:00:00 UTC,16083.16612053,12657.97407187,16785.9552999999,,44418.78,1161.54255806,12582.0784,,83765.7010000025,14978.32855405999
2014-08-17 00:00:00 UTC,14636.97857409,10314.49245533,25646.6994999998,,38818.4532999999,855.1481874,12663.3551,,88566.2470000011,11342.66764885
2014-08-18 00:00:00 UTC,40767.30582256,28851.03396159,34303.1743999997,,53440.9907000004,2721.48497326,14847.0692,,100016.291000003,30151.4241554401
2014-08-19 00:00:00 UTC,24978.63559696,17806.83619984,36880.1551999999,,48223.3517,1947.6381186,12213.2228,,99674.6880000049,30533.56581201
2014-08-20 00:00:00 UTC,30184.61666202,19216.32134062,40972.8054999997,,61396.6875000008,2105.55087162,13146.4009,,100344.449000005,35820.96790429001
2014-08-21 00:00:00 UTC,18019.55152527,14190.04811099,45956.3525999998,,60186.1737000007,1389.2374098,15182.7192,,97242.9810000047,35473.81969875
2014-08-22 00:00:00 UTC,11590.70315417,15393.30089073,31130.8761999996,,42934.5055000005,1437.20149024,14884.95148,,60832.1090000022,20726.582969920004
2014-08-23 00:00:00 UTC,10062.02992257,8433.24651658,23386.1354999998,,32241.6562999999,659.33745427,8936.02451,,59523.5770000015,17315.262815870003
2014-08-24 00:00:00 UTC,5627.40932154,5765.3573197,20213.3663999998,,22711.3790999998,563.40009118,7116.7298,,54380.6840000011,9262.529577669999
2014-08-25 00:00:00 UTC,7322.07082176,5773.91627729,13376.9111999998,,16616.6482999999,662.66629638,5412.52744,,38706.7820000002,20186.043411709998
2014-08-26 00:00:00 UTC,11257.16541034,6715.61339267,16991.1734999999,,26654.7073000002,819.48741941,6310.82734,,44503.2860000007,22053.090918379992
2014-08-27 00:00:00 UTC,7706.77971857999,7792.51156322,19232.6037999998,,29971.2235000001,1043.69372936,8906.8486,,43533.3940000007,14809.59376418
2014-08-28 00:00:00 UTC,5016.91555245,7119.02351699,18272.0360999998,,25394.3876999999,936.79368202,7383.1907,,31439.9249999997,15933.852827190001
2014-08-29 00:00:00 UTC,5130.93451282,7240.55038893999,14546.2262999999,,17092.4548999999,697.28212014,7268.34,,27123.8719999998,15060.452823950007
2014-08-30 00:00:00 UTC,4190.93654447,4408.55848519,9491.35199999991,,11306.6514,428.05400965,4742.3874,,24784.6899999998,9364.135624530001
2014-08-31 00:00:00 UTC,15267.83923802,11288.7107197,16485.4885999999,,21653.105,1086.4329285,10270.482,,34827.02,30353.61204517
2014-09-01 00:00:00 UTC,8211.92371453,9090.73645836001,17156.5367999999,,23481.1783999998,896.10589893,11223.8412,,39012.3410000001,19814.05629165
2014-09-02 00:00:00 UTC,10046.21489658,7335.04814038,20144.9208999999,,23874.4554999998,705.94430838,9887.89028,,43335.0959999997,21909.68611257
2014-09-03 00:00:00 UTC,3382.19892702,4740.50946091,16764.5692,,13310.4437,719.39923502,9281.1437,,26520.0379999998,16738.320144579993
2014-09-04 00:00:00 UTC,10077.53324255,10795.5262885,19357.5994999999,,22427.8844,1028.48503461,13023.3063,,40745.0570000002,21246.767392280002
2014-09-05 00:00:00 UTC,5171.02130471,5212.71184927,12136.0652,,18485.5643999999,674.69780465,10393.73634,,37893.6839999999,18555.932374729997
2014-09-06 00:00:00 UTC,1895.75978614,2769.81689066,10179.5767999999,,10920.822,300.33241893,4642.9222,,25727.2249999995,8403.30703893
2014-09-07 00:00:00 UTC,2079.19939255,2857.35959984,8328.82029999997,,11602.1553,384.38352074,4386.5166,,23035.8359999997,7445.444946530001
2014-09-08 00:00:00 UTC,15855.87224677,14572.03311543,15002.8811999999,,20263.9140999999,1395.44451054,9524.5005,,34816.1429999998,25977.45282767
2014-09-09 00:00:00 UTC,9376.83253671,9121.83125763001,13084.2898,,20420.5020999999,933.42571242,10321.1114,,31862.2929999999,17261.662379709993
2014-09-10 00:00:00 UTC,8880.86761476,11509.59447324,14835.9991999999,,23145.6639999999,1247.40461631,11415.7782,,32802.0660000001,20283.933862299997
2014-09-11 00:00:00 UTC,5113.28339769,7936.72859426,11854.0294,,17173.2818999999,618.10648584,8215.93463,,23335.1599999996,17642.17912613
2014-09-12 00:00:00 UTC,3458.58872914,6097.71157068001,13990.6330999999,,18040.5971,481.48729484,7557.92324,,24904.9199999998,16534.903418859998
2014-09-13 00:00:00 UTC,7980.79103499,5822.4973189,10659.5057,,14537.8302,398.30221852,7252.3591,,20461.8699999997,11638.44781238
2014-09-14 00:00:00 UTC,3122.52620508,3889.42895987,12762.1607,,15222.0486999999,439.3460673,7105.1168,,20346.2849999998,8460.146366469999
2014-09-15 00:00:00 UTC,5564.19743465999,6221.91407168,9582.28889999996,,10027.2528,857.34782068,5985.3603,,15825.3509999998,15790.29324645
2014-09-16 00:00:00 UTC,5830.41579281,5949.7093013,17842.1934999999,,15801.8016999999,782.10333083,7745.3017,,27321.6399999997,20516.229359750003
2014-09-17 00:00:00 UTC,10015.79923104,12472.77437895,17752.3224999999,,17350.1409999999,1040.90980946,7627.0168,,30740.0079999995,23991.30616125
2014-09-18 00:00:00 UTC,40114.67987467,22065.88469165,31280.9145999999,,46852.9175000003,2674.22793331,10660.1979,,87457.0090000013,34812.01541939988
2014-09-19 00:00:00 UTC,33491.47558691,29735.72036196,39012.4289,,66722.7953000011,3010.75955023,17988.0585,,113295.981000003,32113.079420280003
2014-09-20 00:00:00 UTC,30699.10394063,19916.52493458,50168.6080999999,,69855.2852000007,1859.55144145,22292.1882,,116031.318000003,22020.891879990006
2014-09-21 00:00:00 UTC,19190.66947155,14182.71565192,39568.2339999999,,56262.8984000004,1209.4136314,16721.6522,,90065.7860000029,17796.003625649995
2014-09-22 00:00:00 UTC,9473.62787508,10803.01757962,32415.7302999999,,37030.1464,976.41976701,19248.5629,,60375.2750000008,20775.767279699998
2014-09-23 00:00:00 UTC,38518.7051295401,26999.2938500001,44856.7435,,62792.5342000012,2841.7700874,26724.5,,87892.498000005,50682.35770685009
2014-09-24 00:00:00 UTC,14395.15906107,14140.8614649,36086.7662999997,,45173.1878000002,1639.17318321,23141.8535,,85855.0890000019,37276.78043997999
2014-09-25 00:00:00 UTC,15002.50667883,15012.81548167,35147.5599,,38390.3415000005,1289.36177392,15610.2683,,64930.355000001,33419.53648699
2014-09-26 00:00:00 UTC,10998.80157685,9913.4117792,27000.5068999998,,35982.8908000001,1244.34562003,13954.8862,,72166.6480000014,33261.55947773001
2014-09-27 00:00:00 UTC,6922.75328824999,5467.56472636,23779.3129999999,,23654.3935999999,452.04306112,9969.534,,39449.336,16822.04634828999
