Time,50BTC.com,AntPool,BTC Guild,BTC.TOP,BTCC Pool,BW.COM,BitFury,BitMinter,Eligius,F2Pool,SlushPool,Unknown,ViaBTC,ghash.io,others
2014-05-15 00:00:00 UTC,877287133295884.1,,1.272066343279032e+16,,,,,1315930699943826.2,4.825079233127363e+15,7.018297066367073e+15,3070504966535594.5,1.0088802032902668e+16,,2.0616247632453276e+16,1.4475237699382088e+16
2014-05-16 00:00:00 UTC,,,9.692983455450894e+15,,,,,881180314131899.4,6.168262198923296e+15,8.371212984253044e+15,2.643540942395698e+15,1.0574163769582792e+16,,2.819777005222078e+16,1.3217704711978492e+16
2014-05-17 00:00:00 UTC,440866001618263.0,,9.699052035601786e+15,,,,,1.322598004854789e+15,3967794014564367.5,8.376454030746998e+15,1.322598004854789e+15,1.2344248045311364e+16,,2.645196009709578e+16,1.2344248045311364e+16
2014-05-18 00:00:00 UTC,,,9.698602250567386e+15,,,,,1763382227375888.2,7.053528909503553e+15,8.37606558003547e+15,2204227784219860.5,1.1021138921099302e+16,,2.4246505626418468e+16,1.1461984477943274e+16
2014-05-19 00:00:00 UTC,440238190955343.4,,1.2326669346749616e+16,,,,,,4.842620100508778e+15,1.276690753770496e+16,3.081667336687404e+15,8.364525628151525e+15,,1.9810718592990452e+16,1.2326669346749616e+16
2014-05-20 00:00:00 UTC,,,7.477296876819575e+15,,,,,,7.037455884065482e+15,1.2315547797114596e+16,1759363971016370.5,1.011634283334413e+16,,2.4191254601475096e+16,1.4954593753639152e+16
2014-05-21 00:00:00 UTC,448631792934906.3,,1.0767163030437752e+16,,,,,2.691790757609438e+15,5.383581515218876e+15,8.972635858698126e+15,1794527171739625.2,1.2561690202177378e+16,,2.5572012197289664e+16,1.0318531237502846e+16
2014-05-22 00:00:00 UTC,,,8.196466465550624e+15,,,,,1294178915613256.5,5.176715662453026e+15,8.196466465550624e+15,2.588357831226513e+15,1.0353431324906052e+16,,2.9334722087233812e+16,9.059252409292796e+15
2014-05-23 00:00:00 UTC,,,1.1417508414789042e+16,,,,,,7.904428902546261e+15,1.1856643353819392e+16,439134939030347.8,1.3613183109940782e+16,,2.195674695151739e+16,5.269619268364174e+15
2014-05-24 00:00:00 UTC,481450926130265.56,,1.3480625931647436e+16,,,,,1444352778390796.8,5.295960187432921e+15,1.0110469448735576e+16,1925803704521062.2,7.703214818084249e+15,,2.2146742601992216e+16,1.1554822227126374e+16
2014-05-25 00:00:00 UTC,,,7.779063201725515e+15,,,,,1037208426896735.4,4148833707586941.5,8.297667415173883e+15,3.630229494138574e+15,1.140929269586409e+16,,3.578369072793737e+16,1.1409292695864088e+16
2014-05-26 00:00:00 UTC,,,8.300543157675847e+15,,,,,2075135789418961.8,4150271578837923.5,1.2450814736513772e+16,3.112703684128443e+15,1.4007166578577992e+16,,2.9570684999220204e+16,8.300543157675847e+15
2014-05-27 00:00:00 UTC,,,6.213491751349651e+15,,,,,517790979279137.5,9.838028606303614e+15,1.1909192523420164e+16,1.035581958558275e+15,7.249073709907925e+15,,2.07116391711655e+16,1.2944774481978438e+16
2014-05-28 00:00:00 UTC,,,1.2016991846087072e+16,,,,,1044955812703223.6,1.3584425565141908e+16,1.2016991846087072e+16,1044955812703223.6,1.149451393973546e+16,,2.9258762755690264e+16,7.837168595274178e+15
2014-05-29 00:00:00 UTC,,,1.292123473601071e+16,,,,,516849389440428.4,2.584246947202142e+15,6.719042062725568e+15,4.134795115523427e+15,6.20219267328514e+15,,2.9977264587544844e+16,9.82013839936814e+15
2014-05-30 00:00:00 UTC,,,1.0950885980181868e+16,,,,,2607353804805206.5,5.736178370571455e+15,1.147235674114291e+16,4.171766087688331e+15,1.51226520678702e+16,,2.868089185285727e+16,8.343532175376662e+15
2014-05-31 00:00:00 UTC,,,1.145280680152861e+16,,,,,1.041164254684419e+15,6.767567655448724e+15,1.09322246741864e+16,3.123492764053257e+15,6.246985528106514e+15,,2.4987942112426056e+16,1.197338892887082e+16
2014-06-01 00:00:00 UTC,519173798523891.4,,1.0383475970477828e+16,,,,,,9.864302171953936e+15,7.26843317933448e+15,3115042791143348.5,1.1421823567525612e+16,,2.8035385120290132e+16,2.0247778142431764e+16
2014-06-02 00:00:00 UTC,518741998301020.7,,9.856097967719394e+15,,,,,2593709991505103.5,7.78112997451531e+15,1.556225994903062e+16,2593709991505103.5,1.1412323962622456e+16,,3.994313386917859e+16,9.856097967719392e+15
2014-06-03 00:00:00 UTC,,,1.302905290044944e+16,,,,,1.042324232035955e+15,6.775107508233708e+15,1.3550215016467416e+16,3.126972696107865e+15,9.380918088323596e+15,,3.596018600524045e+16,9.902080204341572e+15
2014-06-04 00:00:00 UTC,,,1.0366936238453524e+16,,,,,1555040435768028.8,7.256855366917467e+15,1.1921976674221554e+16,5.701814931149438e+15,8.29354899076282e+15,,3.421088958689663e+16,1.4513710733834934e+16
2014-06-05 00:00:00 UTC,,,9.56916696985998e+15,,,,,1063240774428886.6,6.911065033787764e+15,1.0632407744288866e+16,2126481548857773.2,1.0100787357074424e+16,,3.030236207122327e+16,1.0100787357074424e+16
2014-06-06 00:00:00 UTC,,,1.3296872464559144e+16,,,,,578124889763441.1,5.203124007870969e+15,1.0406248015741938e+16,3468749338580646.5,7.515623566924734e+15,,3.0062494267698936e+16,9.828123125978498e+15
2014-06-07 00:00:00 UTC,,,1.000755583731959e+16,,,,,1766039265409339.5,7.652836816773804e+15,1.2362274857865376e+16,2.943398775682232e+15,7.064157061637358e+15,,4.061890310441481e+16,8.830196327046697e+15
2014-06-08 00:00:00 UTC,,,9.284759877137694e+15,,,,,580297492321105.9,5.802974923211059e+15,1.0445354861779906e+16,2901487461605529.5,9.284759877137694e+15,,3.249665956998193e+16,8.124164892495482e+15
2014-06-09 00:00:00 UTC,,,1.4590269878880242e+16,,,,,1.750832385465629e+15,5.252497156396887e+15,1.2839437493414612e+16,4085275566086467.5,1.0504994312793774e+16,,3.093137214322611e+16,1.1088605107948984e+16
2014-06-10 00:00:00 UTC,,,8.865856138972626e+15,,,,,1.182114151863017e+15,8.865856138972626e+15,1.0047970290835642e+16,4137399531520558.5,1.0047970290835642e+16,,4.314716654300011e+16,1.2412198594561676e+16
2014-06-11 00:00:00 UTC,,1.734652718981369e+15,1.2142569032869582e+16,,,,,1156435145987579.2,5.782175729937897e+15,1.2142569032869582e+16,3.469305437962738e+15,6.360393302931686e+15,,3.469305437962738e+16,6.938610875925476e+15
2014-06-12 00:00:00 UTC,,2338362072212046.5,7.599676734689151e+15,,,,,1753771554159034.8,8.184267252742163e+15,9.938038806901198e+15,1169181036106023.2,8.184267252742163e+15,,4.7351831962293944e+16,1.4030172433272278e+16
2014-06-13 00:00:00 UTC,,,7.604430879609519e+15,,,,,1754868664525273.8,3509737329050547.5,1.1114168208660066e+16,5.264605993575821e+15,7.604430879609519e+15,,4.4456672834640264e+16,1.4038949316202188e+16
2014-06-14 00:00:00 UTC,,,9.919778375506562e+15,,,,,1750549125089393.2,7.002196500357573e+15,1.9839556751013124e+16,5.25164737526818e+15,7.002196500357573e+15,,3.4427466126758064e+16,1.867252400095353e+16
2014-06-15 00:00:00 UTC,,,1.2482773093027484e+16,,,,2972088831673210.5,2972088831673210.5,8.321848728684989e+15,1.5454861924700696e+16,3566506598007852.5,1.0699519794023558e+16,,3.507064821374389e+16,2.1399039588047116e+16
2014-06-16 00:00:00 UTC,,,1.2798019953113298e+16,,,,5.235553617182713e+15,1163456359373936.2,8.725922695304522e+15,1.4543204492174202e+16,1.745184539060904e+15,1.3379748132800266e+16,,3.664887532027899e+16,1.5124932671861172e+16
2014-06-17 00:00:00 UTC,,1735288596030537.8,1.6196026896285022e+16,,,,6.941154384122151e+15,578429532010179.2,5.784295320101793e+15,1.67744564282952e+16,4049006724071255.5,8.67644298015269e+15,,3.297048332458022e+16,1.2725449704223944e+16
2014-06-18 00:00:00 UTC,,656438007479443.0,1.1815884134629974e+16,,,,7.877256089753317e+15,656438007479443.0,1.3128760149588862e+16,1.2472322142109418e+16,1.312876014958886e+15,5.251504059835544e+15,,3.676052841884881e+16,1.3785198157068304e+16
2014-06-19 00:00:00 UTC,,1334810963379341.5,1.4015515115483084e+16,,,,2.669621926758683e+15,1334810963379341.5,8.008865780276048e+15,1.3348109633793414e+16,3337027408448353.5,9.34367674365539e+15,,4.271395082813893e+16,1.5350326078862426e+16
2014-06-20 00:00:00 UTC,,,1.3496257527377312e+16,,,,6.748128763688656e+15,674812876368865.6,6.748128763688656e+15,1.95695734146971e+16,8.097754516426386e+15,1.0122193145532982e+16,,4.183839833486966e+16,1.821994766195937e+16
2014-06-21 00:00:00 UTC,,2.000669226382016e+15,1.6672243553183466e+16,,,,4.001338452764032e+15,2.667558968509355e+15,7.335787163400726e+15,2.000669226382016e+16,1333779484254677.5,4.668228194891371e+15,,3.867960504338564e+16,2.6675589685093548e+16
2014-06-22 00:00:00 UTC,,3391161678279138.5,8.138788027869933e+15,,,,5.425858685246622e+15,,9.495252699181588e+15,1.9668737734019004e+16,3391161678279138.5,8.138788027869933e+15,,3.730277846107053e+16,2.712929342623311e+16
2014-06-23 00:00:00 UTC,,6.607549173980283e+15,7.92905900877634e+15,,,,6.607549173980283e+15,660754917398028.4,4.625284421786198e+15,1.7840382769746766e+16,3303774586990141.5,5.286039339184227e+15,,4.096680487867776e+16,2.2465667191532964e+16
2014-06-24 00:00:00 UTC,,3.325511946240133e+15,8.646331060224346e+15,,,,5.320819113984212e+15,1.330204778496053e+15,5.985921503232239e+15,1.8622866898944744e+16,7.316126281728292e+15,7.981228670976318e+15,,4.788737202585791e+16,1.8622866898944744e+16
2014-06-25 00:00:00 UTC,,2018619651992262.2,1.009309825996131e+16,,,,8.074478607969049e+15,2.691492869323016e+15,9.420225042630556e+15,1.2784591129284328e+16,5.382985738646032e+15,9.420225042630556e+15,,4.911974486514505e+16,1.682183043326885e+16
2014-06-26 00:00:00 UTC,,2.679736357119953e+15,1.4068615874879754e+16,,,,4019604535679929.5,3349670446399941.5,5.359472714239906e+15,1.4068615874879754e+16,4.689538624959918e+15,1.13888795177598e+16,,3.751630899967934e+16,1.7418286321279694e+16
2014-06-27 00:00:00 UTC,,3334141072739695.5,7.33511036002733e+15,,,,7.33511036002733e+15,2000484643643817.2,8.001938574575269e+15,2.3338987509177868e+16,2000484643643817.2,8.668766789123209e+15,,4.6677975018355736e+16,2.2672159294629932e+16
2014-06-28 00:00:00 UTC,,3.338491726810467e+15,6.676983453620934e+15,,,,4.673888417534654e+15,1335396690724186.8,8.680078489707213e+15,2.0698648706224896e+16,3.338491726810467e+15,8.012380144345121e+15,,3.739110734027723e+16,2.7375632159845828e+16
2014-06-29 00:00:00 UTC,,800998540401146.5,8.009985404011465e+15,,,,2402995621203439.5,1.601997080802293e+15,8.009985404011465e+15,1.7621967888825222e+16,4.805991242406879e+15,5.606989782808025e+15,,5.286590366647567e+16,2.402995621203439e+16
2014-06-30 00:00:00 UTC,,811298144101000.0,1.1358174017414e+16,,,,6.490385152808e+15,811298144101000.0,2.433894432303e+15,1.8659857314323e+16,5.679087008707e+15,8.11298144101e+15,,3.4885820196343e+16,1.7848559170222e+16
2014-07-01 00:00:00 UTC,,4.207032123364962e+15,3365625698691969.5,,,,2524219274018977.5,,4.207032123364962e+15,2.2717973466170796e+16,5.048438548037955e+15,6.731251397383939e+15,,4.45945405076686e+16,1.851094134280583e+16
2014-07-02 00:00:00 UTC,,3.304727859739066e+15,8.261819649347664e+15,,,,6.609455719478132e+15,1.652363929869533e+15,7.435637684412899e+15,1.404509340389103e+16,4.130909824673832e+15,7.435637684412899e+15,,4.213528021167309e+16,1.8176003228564864e+16
2014-07-03 00:00:00 UTC,,3336631787065295.5,8.341579467663238e+15,,,,7.507421520896914e+15,834157946766323.9,7.507421520896914e+15,1.75173168820928e+16,3336631787065295.5,9.175737414429562e+15,,4.254205528508251e+16,1.5849000988560152e+16
2014-07-04 00:00:00 UTC,,1.682597257385229e+15,1.0936882173003988e+16,,,,5.889090400848301e+15,5.047791772155687e+15,8.412986286926145e+15,1.850856983123752e+16,5.889090400848301e+15,9.25428491561876e+15,,5.047791772155686e+16,2.355636160339321e+16
2014-07-05 00:00:00 UTC,,4150038582436677.5,8.300077164873355e+15,,,,8.300077164873355e+15,1.660015432974671e+15,6.640061731898684e+15,2.4900231494620068e+16,6.640061731898684e+15,8.300077164873355e+15,,3.9840370391392104e+16,1.7430162046234048e+16
2014-07-06 00:00:00 UTC,,837426575600831.0,1.0049118907209972e+16,,,,7.536839180407479e+15,,5.024559453604986e+15,2.177309096562161e+16,5.024559453604986e+15,1.1723972058411634e+16,,3.76841959020374e+16,1.926081123881911e+16
2014-07-07 00:00:00 UTC,,,9.25277621123658e+15,,,,8.411614737487799e+15,,5.04696884249268e+15,1.850555242247316e+16,5.04696884249268e+15,1.4299745053729258e+16,,4.962852695117802e+16,1.598206800122682e+16
2014-07-08 00:00:00 UTC,,2.49849222536178e+15,7.495476676085339e+15,,,,1.24924611268089e+16,3.33132296714904e+15,6.66264593429808e+15,1.9155107061106976e+16,7.495476676085339e+15,7.495476676085339e+15,,4.58056907982993e+16,1.24924611268089e+16
2014-07-09 00:00:00 UTC,,4.990884953351675e+15,9.98176990670335e+15,,,,7.486327430027513e+15,831814158891945.9,8.318141588919458e+15,2.6618053084542268e+16,5.82269911224362e+15,4.159070794459729e+15,,4.574977873905702e+16,2.412261060786643e+16
2014-07-10 00:00:00 UTC,,1671848947685570.5,9.195169212270638e+15,,,,5.851471316899497e+15,835924473842785.2,5.851471316899497e+15,1.922626289838406e+16,3.343697895371141e+15,8.359244738427853e+15,,4.8483619482881544e+16,2.1734036319912416e+16
2014-07-11 00:00:00 UTC,,5.842411532545718e+15,1.5023343940831846e+16,,,,4173151094675512.5,834630218935102.5,6.67704175148082e+15,2.0031125254442464e+16,6.67704175148082e+15,1.0850192846156332e+16,,4.0896880727820024e+16,1.919649503550736e+16
2014-07-12 00:00:00 UTC,,2518275831174076.5,1.091252860175433e+16,,,,5.875976939406178e+15,839425277058025.5,6.715402216464204e+15,2.182505720350866e+16,6.715402216464204e+15,1.3430804432928408e+16,,4.113183857584325e+16,2.182505720350866e+16
2014-07-13 00:00:00 UTC,,1.717008092972075e+15,1.2877560697290562e+16,,,,8.585040464860375e+15,1.717008092972075e+15,7.726536418374338e+15,2.3179609255123016e+16,6.009528325402262e+15,1.5453072836748676e+16,,4.206669827781584e+16,1.8028584976206788e+16
2014-07-14 00:00:00 UTC,,5.204975845077422e+15,9.542455715975274e+15,,,,6.072471819256992e+15,,5.204975845077422e+15,1.995240740613012e+16,8.674959741795703e+15,6.072471819256992e+15,,3.8169822863901096e+16,1.8217415457770976e+16
2014-07-15 00:00:00 UTC,,3427653383776679.5,1.0282960151330038e+16,,,,1.2853700189162548e+16,856913345944169.9,1.0282960151330038e+16,2.1422833648604244e+16,6.855306767553359e+15,8.569133459441699e+15,,4.113184060532015e+16,2.0565920302660076e+16
2014-07-16 00:00:00 UTC,,6.052656407168048e+15,7.781986809216062e+15,,,,8.646652010240069e+15,1729330402048013.8,1.0375982412288082e+16,1.902263442252815e+16,4323326005120034.5,8.646652010240069e+15,,3.80452688450563e+16,1.9887299623552156e+16
2014-07-17 00:00:00 UTC,,5.173931772206128e+15,8.623219620343546e+15,,,,7.760897658309192e+15,2.586965886103064e+15,6.036253734240483e+15,1.6384117278652738e+16,7.760897658309192e+15,1.4659473354584028e+16,,5.173931772206128e+16,2.759430278509935e+16
2014-07-18 00:00:00 UTC,,2.575155843899128e+15,1.0300623375596512e+16,,,,6.867082250397675e+15,858385281299709.4,7.725467531697385e+15,3.2618640689388956e+16,1716770562599418.8,1.373416450079535e+16,,4.721119047148402e+16,2.4034787876391864e+16
2014-07-19 00:00:00 UTC,,3443823803514214.5,1.4636251164935412e+16,,,,1.8080074968449628e+16,2.582867852635661e+15,9.47051545966409e+15,2.7550590428113716e+16,6.026691656149876e+15,1.2053383312299752e+16,,3.788206183865636e+16,2.066294282108529e+16
2014-07-20 00:00:00 UTC,,4320165385709516.5,4320165385709516.5,,,,9.504363848560936e+15,1728066154283806.5,8.640330771419033e+15,2.3328893082831388e+16,2.59209923142571e+15,9.504363848560936e+15,,4.060955462566946e+16,2.937712462282471e+16
2014-07-21 00:00:00 UTC,,3.471885036114968e+15,1.6491453921546096e+16,,,,1.4755511403488614e+16,,1.0415655108344904e+16,2.7775080288919744e+16,4.33985629514371e+15,4.33985629514371e+15,,4.079464917435087e+16,1.2151597626402388e+16
2014-07-22 00:00:00 UTC,,3438734330382873.5,4.298417912978592e+15,,,,8.596835825957184e+15,859683582595718.4,4.298417912978592e+15,3.094860897344586e+16,4.298417912978592e+15,9.4565194085529e+15,,3.868576121680733e+16,1.7193671651914366e+16
2014-07-23 00:00:00 UTC,,2.571243089120486e+15,8.570810297068287e+15,,,,1.3713296475309258e+16,2.571243089120486e+15,5.999567207947801e+15,2.3141187802084372e+16,5.142486178240972e+15,5.999567207947801e+15,,4.456821354475509e+16,1.2856215445602428e+16
2014-07-24 00:00:00 UTC,,2582509519137776.5,1.1190874582930364e+16,,,,9.469201570171846e+15,860836506379258.8,5.165019038275553e+15,2.238174916586073e+16,5.165019038275553e+15,9.469201570171846e+15,,4.045931579982516e+16,1.6355893621205918e+16
2014-07-25 00:00:00 UTC,,3.466785092826479e+15,1.0400355278479436e+16,,,,1.4733836644512534e+16,2.600088819619859e+15,5.200177639239718e+15,2.6000888196198588e+16,6.066873912446338e+15,7.800266458859577e+15,,4.160142111391774e+16,2.340079937657873e+16
2014-07-26 00:00:00 UTC,,4.737683904975857e+15,6.632757466966201e+15,,,,1.231797815293723e+16,947536780995171.6,4.737683904975857e+15,2.7478566648859976e+16,947536780995171.6,6.632757466966201e+15,,4.4534228706773064e+16,1.8003198838908262e+16
2014-07-27 00:00:00 UTC,,5.541667689125725e+15,1.0159724096730496e+16,,,,1.2006946659772406e+16,1847222563041908.5,1.108333537825145e+16,3.325000613475435e+16,5.541667689125725e+15,8.312501533688588e+15,,3.694445126083818e+16,1.6625003067377178e+16
2014-07-28 00:00:00 UTC,,1847031771494493.5,1.4776254171955948e+16,,,,1.4776254171955948e+16,1847031771494493.5,5.54109531448348e+15,3.417008777264813e+16,1847031771494493.5,1.108219062896696e+16,,3.1399540115406388e+16,2.1240865372186676e+16
2014-07-29 00:00:00 UTC,,5.655388193615839e+15,8.483082290423759e+15,,,,1.6023599881911544e+16,2827694096807919.5,7.540517591487785e+15,2.45066821723353e+16,2827694096807919.5,6.597952892551812e+15,,4.524310554892671e+16,2.0736423376591412e+16
2014-07-30 00:00:00 UTC,,5.544595007213268e+15,9.24099167868878e+15,,,,1.2937388350164292e+16,2.772297503606634e+15,9.24099167868878e+15,3.696396671475512e+16,2.772297503606634e+15,1.6633785021639804e+16,,4.066036338623063e+16,2.2178380028853076e+16
2014-07-31 00:00:00 UTC,,,7.423567877340676e+15,,,,9.279459846675844e+15,927945984667584.5,8.35151386200826e+15,3.340605544803304e+16,4.639729923337922e+15,1.3919189770013766e+16,,4.082962332537371e+16,2.4126595601357196e+16
2014-08-01 00:00:00 UTC,,6.548556453784051e+15,9.35508064826293e+15,,,,1.4968129037220688e+16,935508064826293.0,1.0290588713089222e+16,2.3387701620657324e+16,5.613048388957758e+15,8.419572583436637e+15,,4.490438711166206e+16,2.245219355583103e+16
2014-08-02 00:00:00 UTC,,3756618525143313.5,1.3148164838001598e+16,,,,2.160055651957405e+16,939154631285828.4,1.126985557542994e+16,2.253971115085988e+16,4.695773156429142e+15,8.452391681572455e+15,,4.6957731564291416e+16,1.9722247257002396e+16
2014-08-03 00:00:00 UTC,,5.608158690030156e+15,1.0281624265055286e+16,,,,1.588978295508544e+16,1.869386230010052e+15,1.0281624265055286e+16,2.7106100335145756e+16,3.738772460020104e+15,1.0281624265055286e+16,,3.925711083021109e+16,1.9628555415105544e+16
2014-08-04 00:00:00 UTC,,4.597687440658516e+15,1.195398734571214e+16,,,,1.0114912369448734e+16,919537488131703.1,5.517224928790219e+15,2.0229824738897468e+16,5.517224928790219e+15,5.517224928790219e+15,,3.770103701339983e+16,1.5632137298238954e+16
2014-08-05 00:00:00 UTC,,1922900004453051.8,7.691600017812207e+15,,,,1.4421750033397888e+16,1922900004453051.8,5.768700013359155e+15,3.2689300075701876e+16,6.730150015585681e+15,9.614500022265258e+15,,3.5573650082381456e+16,1.3460300031171362e+16
2014-08-06 00:00:00 UTC,,899384227285359.9,9.893226500138958e+15,,,,1.4390147636565758e+16,1798768454570719.8,1.0792610727424318e+16,3.507598486412903e+16,,7.195073818282879e+15,,3.687475331869975e+16,3.0579063727702236e+16
2014-08-07 00:00:00 UTC,,3.7634703021797e+15,8.467808179904325e+15,,,,1.5994748784263724e+16,,5.64520545326955e+15,2.3521689388623124e+16,4.704337877724625e+15,1.2231278482084026e+16,,5.080684907942595e+16,2.5403424539712972e+16
2014-08-08 00:00:00 UTC,,4.845076871839494e+15,5.814092246207393e+15,,,,1.647326136425428e+16,,6.783107620575291e+15,3.294652272850856e+16,7.75212299494319e+15,1.4535230615518482e+16,,3.682258422598015e+16,2.7132430482301164e+16
2014-08-09 00:00:00 UTC,,4.908545482143599e+15,1.5707345542859518e+16,,,,1.3743927350002078e+16,981709096428719.9,5.890254578572319e+15,3.828665476072007e+16,5.890254578572319e+15,1.6689054639288238e+16,,4.221349114643495e+16,3.4359818375005196e+16
2014-08-10 00:00:00 UTC,,2930055580610118.5,7.813481548293649e+15,,,,1.3673592709513888e+16,,6.836796354756944e+15,5.078763006390872e+16,7.813481548293649e+15,1.1720222322440474e+16,,4.6880889289761896e+16,2.4417129838417656e+16
2014-08-11 00:00:00 UTC,,5.876230649175692e+15,1.2731833073214e+16,,,,1.5669948397801848e+16,,9.793717748626154e+15,4.015424276936723e+16,3.917487099450462e+15,1.2731833073214e+16,,5.1906704067718616e+16,2.5463666146428e+16
2014-08-12 00:00:00 UTC,,2.936554104001586e+15,1.2725067784006874e+16,,,,7.83081094400423e+15,,1.3703919152007402e+16,4.111175745602221e+16,8.809662312004758e+15,6.851959576003701e+15,,4.502716292802432e+16,3.1323243776016916e+16
2014-08-13 00:00:00 UTC,,3.928201656167807e+15,9.820504140419518e+15,,,,1.4730756210629276e+16,982050414041951.8,5.892302484251711e+15,2.3569209937006844e+16,2946151242125855.5,1.3748705796587324e+16,,4.222816780380392e+16,2.4551260351048796e+16
2014-08-14 00:00:00 UTC,,991530552484588.9,5.949183314907533e+15,,,,1.1898366629815066e+16,991530552484588.9,1.685601939223801e+16,3.866969154689897e+16,3966122209938355.5,1.78475499447226e+16,,4.858499707174485e+16,3.272050823199143e+16
2014-08-15 00:00:00 UTC,,1937935875141515.2,1.0658647313278334e+16,,,,9.689679375707576e+15,,7.751743500566061e+15,4.166562131554258e+16,3875871750283030.5,1.0658647313278334e+16,,4.747942894096713e+16,2.6162134314410452e+16
2014-08-16 00:00:00 UTC,,3.950037714785595e+15,1.2837622573053184e+16,,,,1.0862603715660386e+16,1975018857392797.5,5.925056572178393e+15,3.653784886176675e+16,9.875094286963988e+15,1.580015085914238e+16,,4.246290543394515e+16,1.580015085914238e+16
2014-08-17 00:00:00 UTC,,3.900177618669976e+15,4.87522202333747e+15,,,,8.775399642007446e+15,,4.87522202333747e+15,4.290195380536974e+16,4.87522202333747e+15,1.5600710474679904e+16,,4.485204261470472e+16,3.5101598568029788e+16
2014-08-18 00:00:00 UTC,,1.959354977720081e+15,7.837419910880324e+15,,,,1.861387228834077e+16,1.959354977720081e+15,5.878064933160243e+15,3.1349679643521296e+16,6.857742422020283e+15,2.155290475492089e+16,,5.388226188730222e+16,4.4085486998701816e+16
2014-08-19 00:00:00 UTC,,5.075658001449866e+15,1.2181579203479678e+16,,,,1.4211842404059624e+16,1015131600289973.2,4.060526401159893e+15,4.060526401159893e+16,6.090789601739839e+15,1.319671080376965e+16,,6.496842241855829e+16,2.7408553207829276e+16
2014-08-20 00:00:00 UTC,,3.540974967172775e+15,1.2983574879633508e+16,,,,1.5344224857748692e+16,2360649978115183.5,7.08194993434555e+15,4.603267457324608e+16,4.721299956230367e+15,2.2426174792094244e+16,,5.075397452947645e+16,3.422942468267016e+16
2014-08-21 00:00:00 UTC,,2369004811486727.5,8.291516840203546e+15,,,,1.5398531274663726e+16,,9.47601924594691e+15,4.264208660676109e+16,1.6583033680407092e+16,1.5398531274663726e+16,,5.093360344696464e+16,3.4350569766557548e+16
2014-08-22 00:00:00 UTC,,4.747729123955873e+15,9.495458247911746e+15,,,,1.8990916495823492e+16,2373864561977936.5,1.0682390528900714e+16,2.8486374743735236e+16,7.121593685933809e+15,1.7803984214834524e+16,,5.103808808252563e+16,3.560796842966905e+16
2014-08-23 00:00:00 UTC,,7.134410040909185e+15,1.3079751741666838e+16,,,,1.0701615061363778e+16,,1.7836025102272962e+16,3.686111854469746e+16,7.134410040909185e+15,2.0214161782576024e+16,,4.280646024545511e+16,3.686111854469746e+16
2014-08-24 00:00:00 UTC,,1.185036947044945e+15,1.3035406417494396e+16,,,,1.0665332523404506e+16,,8.295258629314615e+15,3.555110841134835e+16,8.295258629314615e+15,2.2515701993853956e+16,,3.67361453583933e+16,3.67361453583933e+16
2014-08-25 00:00:00 UTC,,1.183065650096124e+15,8.281459550672868e+15,,,,9.464525200768992e+15,,1.0647590850865116e+16,4.613956035374883e+16,8.281459550672868e+15,3.312583820269147e+16,,2.366131300192248e+16,2.129518170173023e+16
2014-08-26 00:00:00 UTC,,3.57384415133204e+15,1.429537660532816e+16,,,,1.3104095221550814e+16,,1.0721532453996122e+16,4.5268692583539176e+16,9.530251070218774e+15,2.7399471826878972e+16,,4.884253673487122e+16,3.335587874576571e+16
2014-08-27 00:00:00 UTC,,2.356006717521219e+15,1.1780033587606094e+16,,,,1.4136040305127314e+16,2.356006717521219e+15,1.4136040305127314e+16,5.0654144426706216e+16,3534010076281828.5,3.5340100762818284e+16,,3.76961074803395e+16,2.7094077251494016e+16
2014-08-28 00:00:00 UTC,,5.974476011607486e+15,8.36426641625048e+15,,,,1.672853283250096e+16,1.194895202321497e+15,1.4338742427857964e+16,5.496517930678886e+16,3.584685606964491e+15,2.3897904046429944e+16,,4.0626436878930904e+16,3.704175127196641e+16
2014-08-29 00:00:00 UTC,,4.720429490012729e+15,1.5341395842541372e+16,,,,8.260751607522276e+15,1180107372503182.2,5.900536862515911e+15,6.0185475997662296e+16,5.900536862515911e+15,1.7701610587547736e+16,,4.838440227263047e+16,3.3043006430089104e+16
2014-08-30 00:00:00 UTC,,8.279642266515731e+15,8.279642266515731e+15,,,,1.1828060380736758e+16,,9.462448304589406e+15,5.440907775138908e+16,9.462448304589406e+15,3.4301375104136596e+16,,4.3763823408726e+16,3.5484181142210276e+16
2014-08-31 00:00:00 UTC,,4.777276988875532e+15,1.4331830966626596e+16,,,,1.4331830966626596e+16,3.582957741656649e+15,5.971596236094415e+15,4.538413139431755e+16,7.165915483313298e+15,2.6275023438815428e+16,,6.449323934981969e+16,3.821821591100426e+16
2014-09-01 00:00:00 UTC,,2724415136255411.5,1.0897660545021646e+16,,,,1.362207568127706e+16,1362207568127705.8,5.448830272510823e+15,3.814181190757576e+16,6.81103784063853e+15,3.950401947570347e+16,,3.950401947570347e+16,2.7244151362554116e+16
2014-09-02 00:00:00 UTC,,2714089913587197.5,1.7641584438316784e+16,,,,1.4927494524729586e+16,,9.49931469755519e+15,5.292475331495035e+16,2714089913587197.5,2.7140899135871976e+16,,4.071134870380796e+16,3.1212034006252772e+16
