Time,size
2009-06-27 00:00:00 UTC,215.83333333333334
2009-06-28 00:00:00 UTC,220.7391304347826
2009-06-29 00:00:00 UTC,218.72289156626505
2009-06-30 00:00:00 UTC,221.04705882352943
2009-07-01 00:00:00 UTC,219.43243243243242
2009-07-02 00:00:00 UTC,218.6144578313253
2009-07-03 00:00:00 UTC,215.97560975609755
2009-07-04 00:00:00 UTC,215.87640449438203
2009-07-05 00:00:00 UTC,215.9873417721519
2009-07-06 00:00:00 UTC,215.97619047619048
2009-07-07 00:00:00 UTC,215.94202898550725
2009-07-08 00:00:00 UTC,215.98648648648648
2009-07-09 00:00:00 UTC,215.72093023255815
2009-07-10 00:00:00 UTC,215.8641975308642
2009-07-11 00:00:00 UTC,215.9879518072289
2009-07-12 00:00:00 UTC,215.7922077922078
2009-07-13 00:00:00 UTC,215.9102564102564
2009-07-14 00:00:00 UTC,215.95652173913044
2009-07-15 00:00:00 UTC,215.9777777777778
2009-07-16 00:00:00 UTC,215.85915492957747
2009-07-17 00:00:00 UTC,215.80851063829786
2009-07-18 00:00:00 UTC,215.0
2009-07-19 00:00:00 UTC,215.8
2009-07-20 00:00:00 UTC,414.7
2009-07-21 00:00:00 UTC,215.85365853658536
2009-07-22 00:00:00 UTC,215.4
2009-07-23 00:00:00 UTC,215.68421052631578
2009-07-24 00:00:00 UTC,215.93150684931507
2009-07-25 00:00:00 UTC,215.84375
2009-07-26 00:00:00 UTC,215.52380952380952
2009-07-27 00:00:00 UTC,215.90540540540542
2009-07-28 00:00:00 UTC,215.70731707317074
2009-07-29 00:00:00 UTC,229.94736842105263
2009-07-30 00:00:00 UTC,231.2
2009-07-31 00:00:00 UTC,215.7058823529412
2009-08-01 00:00:00 UTC,215.82142857142858
2009-08-02 00:00:00 UTC,215.6086956521739
2009-08-03 00:00:00 UTC,215.83333333333334
2009-08-04 00:00:00 UTC,215.62962962962962
2009-08-05 00:00:00 UTC,215.72413793103448
2009-08-06 00:00:00 UTC,215.92222222222222
2009-08-07 00:00:00 UTC,375.525
2009-08-08 00:00:00 UTC,215.875
2009-08-09 00:00:00 UTC,216.0
2009-08-10 00:00:00 UTC,215.98666666666668
2009-08-11 00:00:00 UTC,215.9142857142857
2009-08-12 00:00:00 UTC,215.52380952380952
2009-08-13 00:00:00 UTC,215.76470588235293
2009-08-14 00:00:00 UTC,215.82539682539684
2009-08-15 00:00:00 UTC,215.3846153846154
2009-08-16 00:00:00 UTC,215.52631578947367
2009-08-17 00:00:00 UTC,215.8235294117647
2009-08-18 00:00:00 UTC,216.0
2009-08-19 00:00:00 UTC,215.38888888888889
2009-08-20 00:00:00 UTC,215.1818181818182
2009-08-21 00:00:00 UTC,215.0
2009-08-22 00:00:00 UTC,215.0
2009-08-23 00:00:00 UTC,215.53333333333333
2009-08-24 00:00:00 UTC,215.0
2009-08-25 00:00:00 UTC,215.66
2009-08-26 00:00:00 UTC,335.8333333333333
2009-08-27 00:00:00 UTC,215.3448275862069
2009-08-28 00:00:00 UTC,215.73333333333332
2009-08-29 00:00:00 UTC,215.80769230769232
2009-08-30 00:00:00 UTC,217.38144329896906
2009-08-31 00:00:00 UTC,224.34883720930233
2009-09-01 00:00:00 UTC,215.7948717948718
2009-09-02 00:00:00 UTC,215.84848484848484
2009-09-03 00:00:00 UTC,242.9016393442623
2009-09-04 00:00:00 UTC,215.671875
2009-09-05 00:00:00 UTC,215.8421052631579
2009-09-06 00:00:00 UTC,215.85294117647058
2009-09-07 00:00:00 UTC,235.43589743589743
2009-09-08 00:00:00 UTC,215.768115942029
2009-09-09 00:00:00 UTC,215.7962962962963
2009-09-10 00:00:00 UTC,215.80597014925374
2009-09-11 00:00:00 UTC,215.82089552238807
2009-09-12 00:00:00 UTC,215.8840579710145
2009-09-13 00:00:00 UTC,215.84
2009-09-14 00:00:00 UTC,215.85135135135135
2009-09-15 00:00:00 UTC,215.86363636363637
2009-09-16 00:00:00 UTC,218.875
2009-09-17 00:00:00 UTC,354.2261904761905
2009-09-18 00:00:00 UTC,215.80769230769232
2009-09-19 00:00:00 UTC,215.95945945945945
2009-09-20 00:00:00 UTC,215.98717948717947
2009-09-21 00:00:00 UTC,229.7536231884058
2009-09-22 00:00:00 UTC,399.84
2009-09-23 00:00:00 UTC,215.72222222222223
2009-09-24 00:00:00 UTC,215.50515463917526
2009-09-25 00:00:00 UTC,249.3186813186813
2009-09-26 00:00:00 UTC,215.46
2009-09-27 00:00:00 UTC,237.3793103448276
2009-09-28 00:00:00 UTC,215.9294117647059
2009-09-29 00:00:00 UTC,272.6136363636364
2009-09-30 00:00:00 UTC,215.76470588235293
2009-10-01 00:00:00 UTC,215.890243902439
2009-10-02 00:00:00 UTC,232.22222222222223
2009-10-03 00:00:00 UTC,215.41379310344828
2009-10-04 00:00:00 UTC,215.67924528301887
2009-10-05 00:00:00 UTC,215.76363636363635
2009-10-06 00:00:00 UTC,259.1162790697674
2009-10-07 00:00:00 UTC,215.71666666666667
2009-10-08 00:00:00 UTC,215.47142857142856
2009-10-09 00:00:00 UTC,215.65822784810126
2009-10-10 00:00:00 UTC,215.8181818181818
2009-10-11 00:00:00 UTC,215.75675675675674
2009-10-12 00:00:00 UTC,364.37931034482756
2009-10-13 00:00:00 UTC,215.80701754385964
2009-10-14 00:00:00 UTC,215.6231884057971
2009-10-15 00:00:00 UTC,215.3661971830986
2009-10-16 00:00:00 UTC,372.51666666666665
2009-10-17 00:00:00 UTC,215.8421052631579
2009-10-18 00:00:00 UTC,227.0
2009-10-19 00:00:00 UTC,215.44642857142858
2009-10-20 00:00:00 UTC,338.0
2009-10-21 00:00:00 UTC,241.6625
2009-10-22 00:00:00 UTC,268.1222222222222
2009-10-23 00:00:00 UTC,215.42696629213484
2009-10-24 00:00:00 UTC,230.19354838709677
2009-10-25 00:00:00 UTC,215.57894736842104
2009-10-26 00:00:00 UTC,215.80281690140845
2009-10-27 00:00:00 UTC,245.78125
2009-10-28 00:00:00 UTC,215.6818181818182
2009-10-29 00:00:00 UTC,319.39130434782606
2009-10-30 00:00:00 UTC,215.46666666666667
2009-10-31 00:00:00 UTC,215.30434782608697
2009-11-01 00:00:00 UTC,215.28
2009-11-02 00:00:00 UTC,215.3939393939394
2009-11-03 00:00:00 UTC,215.53225806451613
2009-11-04 00:00:00 UTC,294.1111111111111
2009-11-05 00:00:00 UTC,215.47368421052633
2009-11-06 00:00:00 UTC,215.5483870967742
2009-11-07 00:00:00 UTC,215.66666666666666
2009-11-08 00:00:00 UTC,215.54794520547946
2009-11-09 00:00:00 UTC,215.6875
2009-11-10 00:00:00 UTC,215.3846153846154
2009-11-11 00:00:00 UTC,331.453125
2009-11-12 00:00:00 UTC,215.42424242424244
2009-11-13 00:00:00 UTC,238.45
2009-11-14 00:00:00 UTC,215.63291139240508
2009-11-15 00:00:00 UTC,215.625
2009-11-16 00:00:00 UTC,215.68041237113403
2009-11-17 00:00:00 UTC,215.66304347826087
2009-11-18 00:00:00 UTC,215.43037974683546
2009-11-19 00:00:00 UTC,375.2
2009-11-20 00:00:00 UTC,215.61627906976744
2009-11-21 00:00:00 UTC,215.7123287671233
2009-11-22 00:00:00 UTC,215.70754716981133
2009-11-23 00:00:00 UTC,215.85416666666666
2009-11-24 00:00:00 UTC,215.56989247311827
2009-11-25 00:00:00 UTC,215.64444444444445
2009-11-26 00:00:00 UTC,215.51190476190476
2009-11-27 00:00:00 UTC,215.47297297297297
2009-11-28 00:00:00 UTC,215.56338028169014
2009-11-29 00:00:00 UTC,215.68333333333334
2009-11-30 00:00:00 UTC,215.76
2009-12-01 00:00:00 UTC,483.7808219178082
2009-12-02 00:00:00 UTC,215.64893617021278
2009-12-03 00:00:00 UTC,215.7840909090909
2009-12-04 00:00:00 UTC,215.44444444444446
2009-12-05 00:00:00 UTC,249.015625
2009-12-06 00:00:00 UTC,220.35922330097088
2009-12-07 00:00:00 UTC,215.64285714285714
2009-12-08 00:00:00 UTC,249.2095238095238
2009-12-09 00:00:00 UTC,263.2083333333333
2009-12-10 00:00:00 UTC,215.64423076923077
2009-12-11 00:00:00 UTC,215.34821428571428
2009-12-12 00:00:00 UTC,286.44545454545454
2009-12-13 00:00:00 UTC,215.75438596491227
2009-12-14 00:00:00 UTC,591.4705882352941
2009-12-15 00:00:00 UTC,226.94545454545454
2009-12-16 00:00:00 UTC,230.21323529411765
2009-12-17 00:00:00 UTC,224.96449704142012
2009-12-18 00:00:00 UTC,215.54222222222222
2009-12-19 00:00:00 UTC,216.7171717171717
2009-12-20 00:00:00 UTC,215.9142857142857
2009-12-21 00:00:00 UTC,216.57714285714286
2009-12-22 00:00:00 UTC,215.72222222222223
2009-12-23 00:00:00 UTC,215.67532467532467
2009-12-24 00:00:00 UTC,215.6883116883117
2009-12-25 00:00:00 UTC,217.3020134228188
2009-12-26 00:00:00 UTC,215.7183908045977
2009-12-27 00:00:00 UTC,219.79640718562874
2009-12-28 00:00:00 UTC,215.75182481751824
2009-12-29 00:00:00 UTC,215.64912280701753
2009-12-30 00:00:00 UTC,215.68794326241135
2009-12-31 00:00:00 UTC,215.69565217391303
2010-01-01 00:00:00 UTC,217.95454545454547
2010-01-02 00:00:00 UTC,215.62698412698413
2010-01-03 00:00:00 UTC,215.76344086021504
2010-01-04 00:00:00 UTC,269.04419889502765
2010-01-05 00:00:00 UTC,215.63131313131314
2010-01-06 00:00:00 UTC,215.74233128834356
2010-01-07 00:00:00 UTC,215.63636363636363
2010-01-08 00:00:00 UTC,215.75816993464053
2010-01-09 00:00:00 UTC,215.82781456953643
2010-01-10 00:00:00 UTC,215.8
2010-01-11 00:00:00 UTC,215.69811320754718
2010-01-12 00:00:00 UTC,372.0125786163522
2010-01-13 00:00:00 UTC,218.5060975609756
2010-01-14 00:00:00 UTC,224.5734265734266
2010-01-15 00:00:00 UTC,219.90070921985816
2010-01-16 00:00:00 UTC,222.28
2010-01-17 00:00:00 UTC,215.5648854961832
2010-01-18 00:00:00 UTC,217.328
2010-01-19 00:00:00 UTC,215.38709677419354
2010-01-20 00:00:00 UTC,215.4493670886076
2010-01-21 00:00:00 UTC,235.2342857142857
2010-01-22 00:00:00 UTC,221.406015037594
2010-01-23 00:00:00 UTC,218.4625
2010-01-24 00:00:00 UTC,216.7012987012987
2010-01-25 00:00:00 UTC,251.2559241706161
2010-01-26 00:00:00 UTC,230.12820512820514
2010-01-27 00:00:00 UTC,230.0548780487805
2010-01-28 00:00:00 UTC,229.56497175141243
2010-01-29 00:00:00 UTC,227.75634517766497
2010-01-30 00:00:00 UTC,235.40952380952382
2010-01-31 00:00:00 UTC,229.04242424242423
2010-02-01 00:00:00 UTC,233.91847826086956
2010-02-02 00:00:00 UTC,232.17241379310346
2010-02-03 00:00:00 UTC,218.43703703703704
2010-02-04 00:00:00 UTC,237.8995633187773
2010-02-05 00:00:00 UTC,342.7309417040359
2010-02-06 00:00:00 UTC,237.18229166666666
2010-02-07 00:00:00 UTC,222.9078341013825
