Time,anxbtc,bitbay,bitcoin24,bitcurex,bitfloor,btce,campbx,coinsetter,gatecoin,justcoin,lakebtc,mtgox,okcoin,others,therocktrading
2015-01-27 00:00:00 UTC,1.79751958785758,3.23042730777331,,,,1.40860109117239,4.93883815940857,1.1755183282868,1.52393361149554,,1.3352836445743,,1.32054388701229,1.753540814409012,7.04226627516066
2015-01-28 00:00:00 UTC,1.37835717477384,3.51266539882183,,,,1.46523392078185,1.35734879437885,1.26169492610832,1.15470053837925,,1.05397613515211,,1.16198463201295,1.9634508016629109,5.382029737085
2015-01-29 00:00:00 UTC,1.11528346464985,3.09186871375959,,,,1.3790214876704,3.4443489201137,1.23089168850692,0.674190873067462,,1.01233339045254,,1.13974794815927,1.3582916972249957,4.2530172170071
2015-01-30 00:00:00 UTC,1.19339250437145,,,,,1.08616485868286,3.23358320734578,0.790110191337418,0.87229188502847,,0.825795854104448,,0.86141624960888,0.90442365107589,3.42532784507942
2015-01-31 00:00:00 UTC,0.842073723534157,0.0707106780486844,,,,0.829530728464075,4.09272791634915,0.837217611347613,0.581999428783476,,0.762508543454952,,0.805117434365479,0.6774694896139779,26.7863759115948
2015-02-01 00:00:00 UTC,0.834117100215745,3.53067708539468,,,,0.945197847836499,2.63225628094966,0.912951053519162,0.339411254991254,,0.840901042297825,,0.925255055777153,1.2351605756293744,3.29565571508831
2015-02-02 00:00:00 UTC,0.73645450492742,2.43147701755916,,,,0.915559440326504,0.379037585957551,0.9792998389887,0.791959594937098,,0.839447215457298,,0.860537578269314,1.1108908042513606,2.69424355699057
2015-02-03 00:00:00 UTC,1.04085523148385,2.94598555054907,,,,1.21310274171421,1.53299566885297,1.15628365929853,1.32936074863162,,1.04323031927703,,0.989970924418638,1.130153146698812,0.721179020097727
2015-02-04 00:00:00 UTC,0.97164607118584,2.7796464592541,,,,0.937984903143268,4.67287043704942,0.731236278196333,0.254558441213072,,0.702624339635792,,0.792885038900462,0.8008274075328765,2.3478237758967
2015-02-05 00:00:00 UTC,1.10393055699211,2.7096269072858,,,,0.690433130036627,3.33091433858288,0.584324004212541,2.10010714012304,,0.687083174454062,,0.633128452160729,0.7627111085131845,1.40207024489658
2015-02-06 00:00:00 UTC,0.972912590053191,,,,,0.764396714136413,2.47133820024647,0.587132764048491,0.551543289575212,,0.579825580010444,,0.56134448632277,0.6764124505679388,2.76348363187126
2015-02-07 00:00:00 UTC,0.671224797190999,0.00707106797979432,,,,0.638936398871233,0.00707106797979432,0.535270383015778,0.678822509950353,,0.455153802439222,,0.507382049167309,1.3363572692144277,0.858674357294462
2015-02-08 00:00:00 UTC,0.583771270063609,,,,,0.540169911636888,2.72800293254838,0.485329384271373,0.23334523778298,,0.437554490321967,,0.440941593969661,0.8320304386635103,1.54694852922374
2015-02-09 00:00:00 UTC,0.699366725827546,2.57076285079046,,,,0.660507786773273,2.55265548016886,0.467123304636882,0.813172798358445,,0.323445596289798,,0.401967211425335,0.8486911985009137,2.70006307556539
2015-02-10 00:00:00 UTC,0.652178789065146,2.40845132061822,,,,0.596226862859244,1.40714249456063,0.436854363290136,,,0.462761841004701,,0.430003135635447,0.5580563382095187,1.26412090065241
2015-02-11 00:00:00 UTC,0.48831735213797,2.39131223502825,,,,0.537589206316462,2.32038631615793,0.392565206017166,,,0.35257981520042,,0.388928064839752,0.9853982509706564,0.58046906061147
2015-02-12 00:00:00 UTC,0.603306833423479,2.51435819616728,,,,0.406059080675562,3.72910507267701,0.329195122978438,,,0.288080827501404,,0.259439993001931,0.31181578510384866,0.250828533501309
2015-02-13 00:00:00 UTC,0.947910496901681,2.69658040199547,,,,0.902420908459455,3.03326299814879,0.878948388759746,,,0.631020781362741,,0.668295561708122,1.1314035146828227,1.67836416684958
2015-02-14 00:00:00 UTC,1.15979364366941,2.17923473652669,,,,1.02935359904252,2.06366371604918,1.21646085870427,1.04651803616119,,0.838056245671431,,0.971933255660664,1.174950828842014,1.7060301088668
2015-02-15 00:00:00 UTC,1.3931662985052,2.09715896088167,,,,1.43325722556057,2.18060316937779,1.19396369346849,1.47078210485162,,1.13161279721116,,1.10834897647771,1.9903729669845804,2.65294130334693
2015-02-16 00:00:00 UTC,0.974539048251069,2.57691051251785,,,,0.943043056897158,1.47453027020648,0.81902841862118,0.601040763997913,,0.661179130318509,,0.682411251518018,0.9902036514132622,3.86779734431618
2015-02-17 00:00:00 UTC,0.433215689067339,2.36799893674973,,,,0.708478577083085,3.03206885082526,0.527173125255345,0.32470499425861,,0.550719666017603,,0.594817563085966,1.0968570891289589,3.83075215258492
2015-02-18 00:00:00 UTC,0.973055865045543,2.30845093858206,,,,0.672264355378275,2.11579848197392,0.565918540773622,,,0.510685778587473,,0.500354657925127,0.7206321337769398,1.09694437176471
2015-02-19 00:00:00 UTC,0.564819016814012,2.16277886219051,,,,0.5617209693303,,0.471372998440675,,,0.381495761539888,,0.425384739826639,0.5421205082068059,2.47577882176253
2015-02-20 00:00:00 UTC,0.591883104198106,3.36892918758572,,,,0.771482020623451,2.89069395245953,0.596602854641348,0.162634559643057,,0.45091486282126,,0.504887090330988,0.7939942342438729,2.00986683543581
2015-02-21 00:00:00 UTC,0.549220528735297,,,,,0.507280888380839,0.631264280830067,0.281763012841754,,,0.292341614637347,,0.338226993543976,0.3953076228206496,1.86236471445486
2015-02-22 00:00:00 UTC,0.552731657916671,,,,,0.618341090379746,5.63656328998303,0.439600012480407,,,0.324769912856061,,0.40704925364916,0.6475716363798448,1.85235551013461
2015-02-23 00:00:00 UTC,0.601247766584998,1.25646630250962,,,,0.605470946347498,2.49022697030088,0.372067061282003,,,0.284742356589807,,0.385174714325819,0.441876352121032,1.08169498447471
2015-02-24 00:00:00 UTC,0.533109597643367,2.11705008728571,,,,0.520235533108065,2.97655681674545,0.307104154641182,,,0.25594107384645,,0.267709856981926,0.36194517516841174,1.55765376401372
2015-02-25 00:00:00 UTC,0.686140475170051,2.16345209650837,,,,0.438486446327915,2.82491345999868,0.190804689161281,,,0.239535870517324,,0.267587557176609,0.4636539866678158,1.52090106319225
2015-02-26 00:00:00 UTC,0.709961799407969,1.95795605083547,,,,0.455240296242341,2.92772717284271,0.239425759819881,,,0.316550144060534,,0.264803845560854,0.5042556082733068,1.26309536247115
2015-02-27 00:00:00 UTC,2.39920017795037,2.72145181515285,,,,1.14206640677712,3.59694771485539,0.888009860442858,,,1.0220284288372,,1.00692212739962,1.451030430050007,1.60560173752328
2015-02-28 00:00:00 UTC,2.09060979200907,,,,,0.509756935273154,4.20060022781404,0.4304035013095,,,0.351572937730108,,0.418840193501241,0.7111437947848589,1.7294099629761
2015-03-01 00:00:00 UTC,0.85231094553218,0.980858557681765,,,,0.745415209767017,0.747027517738349,0.546332899619725,1.11722871427179,,0.506921111904455,,0.643740902941896,0.7845168481695654,0.984915648974522
2015-03-02 00:00:00 UTC,1.04490423769384,,,,,0.938295111398227,0.930523839991016,0.739411404415599,0.66468037431574,,0.599504847706678,,0.637815992548786,1.1883481540260443,1.7379779598226
2015-03-03 00:00:00 UTC,1.00248014345434,3.36575670277482,,,,1.09482704781236,1.92888796973835,0.920589441728481,7.03365924888918,,0.669615715349611,,0.810183066233077,1.4987946494359505,2.51856900322449
2015-03-04 00:00:00 UTC,1.02253666824232,3.79121348179549,,,,1.03964128887759,1.77358726434578,0.941976102004343,0.551543289284728,,0.759795924975383,,0.78359839850463,1.2727847586198329,1.79949853247365
2015-03-05 00:00:00 UTC,1.27051799958076,,,6.29956588799771,,0.939281168174466,2.85829694083691,0.863669694305271,0.997341184671289,,0.744128938823444,,0.817163914775717,1.293756842549619,0.527685361761728
2015-03-06 00:00:00 UTC,0.720127786931755,1.68489680723338,,,,0.687262369311379,6.15288733385665,0.558546722666661,0.789685578078164,,0.459801793282993,,0.495934984423544,0.808460598684699,1.62363187637748
2015-03-07 00:00:00 UTC,0.396352263619972,,,,,0.608429940700754,3.46025528923269,0.429401030211213,0.854761800326892,,0.351206422959031,,0.445760918276544,0.7037195087311815,1.14092901856752
2015-03-08 00:00:00 UTC,0.53423098975325,,,,,0.576648373540669,,0.40325466344173,1.17343399620783,,0.334304960197264,,0.484838678062391,0.5681865618560501,1.12477536279659
2015-03-09 00:00:00 UTC,0.758948634970571,2.14415378501196,,,,0.921665634835865,2.4002846986725,0.801856712210086,1.30603860412954,,0.562093846212158,,0.760866305139806,1.1080045800319058,1.63402043133498
2015-03-10 00:00:00 UTC,1.0579287257108,,,14.473549999999,,1.04098953628285,7.25653711339791,0.922641555707882,1.31459354954567,,0.739737708940802,,0.825031047995809,1.6356306425040184,4.97136894200751
2015-03-11 00:00:00 UTC,0.807762342710203,1.98328800741372,,,,0.793153949147105,2.49266702777337,0.529989615359988,0.821883780798624,,0.401665537013375,,0.412423342719079,0.8352786536084013,3.62069455818951
